time,power,current,voltage,up_time,daily_total
1663058283,12.300436019897461,0.07098498195409775,243.3839874267578,2377.782958984375,0.1831245720386505
1663058284,12.300436019897461,0.07098498195409775,243.3839874267578,2377.782958984375,0.1831245720386505
1663058285,12.300436019897461,0.07098498195409775,243.3839874267578,2377.782958984375,0.1831245720386505
1663058286,12.300436019897461,0.07098498195409775,243.3839874267578,2377.782958984375,0.1831245720386505
1663058287,12.300436019897461,0.07098498195409775,243.3839874267578,2377.782958984375,0.1831245720386505
1663058288,12.00414752960205,0.07098498195409775,243.3839874267578,2377.782958984375,0.18315833806991577
1663058289,12.00414752960205,0.07098498195409775,243.3839874267578,2377.782958984375,0.18315833806991577
1663058290,12.00414752960205,0.07098498195409775,243.3839874267578,2377.782958984375,0.18315833806991577
1663058291,12.00414752960205,0.07098498195409775,243.3839874267578,2377.782958984375,0.18315833806991577
1663058292,12.00414752960205,0.07098498195409775,243.3839874267578,2377.782958984375,0.18315833806991577
1663058293,12.00414752960205,0.07098498195409775,243.3839874267578,2377.782958984375,0.18315833806991577
1663058294,12.00414752960205,0.07098498195409775,243.3839874267578,2377.782958984375,0.18315833806991577
1663058295,12.00414752960205,0.07098498195409775,243.3839874267578,2377.782958984375,0.18315833806991577
1663058296,12.00414752960205,0.07098498195409775,243.3839874267578,2377.782958984375,0.18315833806991577
1663058297,12.00414752960205,0.07098498195409775,243.3839874267578,2377.782958984375,0.18315833806991577
1663058298,12.00414752960205,0.07098498195409775,243.3839874267578,2377.782958984375,0.18315833806991577
1663058299,12.00414752960205,0.07098498195409775,243.3839874267578,2377.782958984375,0.18315833806991577
1663058300,12.00414752960205,0.07098498195409775,243.3839874267578,2377.782958984375,0.18315833806991577
1663058301,12.00414752960205,0.07098498195409775,243.3839874267578,2377.782958984375,0.18315833806991577
1663058302,12.00414752960205,0.07098498195409775,243.3839874267578,2377.782958984375,0.18315833806991577
1663058303,11.70785903930664,0.06631786376237869,242.54342651367188,2437.780029296875,0.1831912398338318
1663058304,11.70785903930664,0.06631786376237869,242.54342651367188,2437.780029296875,0.1831912398338318
1663058305,11.70785903930664,0.06631786376237869,242.54342651367188,2437.780029296875,0.1831912398338318
1663058306,11.70785903930664,0.06631786376237869,242.54342651367188,2437.780029296875,0.1831912398338318
1663058307,11.70785903930664,0.06631786376237869,242.54342651367188,2437.780029296875,0.1831912398338318
1663058308,11.70785903930664,0.06631786376237869,242.54342651367188,2437.780029296875,0.18322418630123138
1663058309,11.70785903930664,0.06631786376237869,242.54342651367188,2437.780029296875,0.18322418630123138
1663058310,11.70785903930664,0.06631786376237869,242.54342651367188,2437.780029296875,0.18322418630123138
1663058311,11.70785903930664,0.06631786376237869,242.54342651367188,2437.780029296875,0.18322418630123138
1663058312,11.70785903930664,0.06631786376237869,242.54342651367188,2437.780029296875,0.18322418630123138
1663058313,11.70785903930664,0.06631786376237869,242.54342651367188,2437.780029296875,0.18322418630123138
1663058314,11.70785903930664,0.06631786376237869,242.54342651367188,2437.780029296875,0.18322418630123138
1663058315,11.70785903930664,0.06631786376237869,242.54342651367188,2437.780029296875,0.18322418630123138
1663058316,11.70785903930664,0.06631786376237869,242.54342651367188,2437.780029296875,0.18322418630123138
1663058317,11.70785903930664,0.06631786376237869,242.54342651367188,2437.780029296875,0.18322418630123138
1663058318,12.00414752960205,0.06631786376237869,241.91978454589844,2437.780029296875,0.18325670063495636
1663058319,12.00414752960205,0.06631786376237869,241.91978454589844,2437.780029296875,0.18325670063495636
1663058320,12.00414752960205,0.06631786376237869,241.91978454589844,2437.780029296875,0.18325670063495636
1663058321,12.00414752960205,0.06631786376237869,241.91978454589844,2437.780029296875,0.18325670063495636
1663058322,12.00414752960205,0.06631786376237869,241.91978454589844,2437.780029296875,0.18325670063495636
1663058323,12.00414752960205,0.07098498195409775,241.91978454589844,2437.780029296875,0.18325670063495636
1663058324,12.00414752960205,0.07098498195409775,241.91978454589844,2437.780029296875,0.18325670063495636
1663058325,12.00414752960205,0.07098498195409775,241.91978454589844,2437.780029296875,0.18325670063495636
1663058326,12.00414752960205,0.07098498195409775,241.91978454589844,2437.780029296875,0.18325670063495636
1663058327,12.00414752960205,0.07098498195409775,241.91978454589844,2437.780029296875,0.18325670063495636
1663058328,12.00414752960205,0.07098498195409775,241.91978454589844,2437.780029296875,0.18325670063495636
1663058329,12.00414752960205,0.07098498195409775,241.91978454589844,2437.780029296875,0.18325670063495636
1663058330,12.00414752960205,0.07098498195409775,241.91978454589844,2437.780029296875,0.18325670063495636
1663058331,12.00414752960205,0.07098498195409775,241.91978454589844,2437.780029296875,0.18325670063495636
1663058332,12.00414752960205,0.07098498195409775,241.91978454589844,2437.780029296875,0.18325670063495636
1663058333,12.00414752960205,0.07098498195409775,241.91978454589844,2437.780029296875,0.18325670063495636
1663058334,12.00414752960205,0.07098498195409775,241.91978454589844,2437.780029296875,0.18325670063495636
1663058335,12.00414752960205,0.07098498195409775,241.91978454589844,2437.780029296875,0.18325670063495636
1663058336,12.00414752960205,0.07098498195409775,241.91978454589844,2437.780029296875,0.18325670063495636
1663058337,12.00414752960205,0.07098498195409775,241.91978454589844,2437.780029296875,0.18325670063495636
1663058338,12.300436019897461,0.07098498195409775,243.08572387695312,2437.780029296875,0.18332341313362122
1663058339,12.300436019897461,0.07098498195409775,243.08572387695312,2437.780029296875,0.18332341313362122
1663058340,12.300436019897461,0.07098498195409775,243.08572387695312,2437.780029296875,0.18332341313362122
1663058341,12.300436019897461,0.07098498195409775,243.08572387695312,2437.780029296875,0.18332341313362122
